子商户编号,交易日期,交易时间,订单号,支付方式,交易金额,清算金额,手续费,手续费率
TL1229,20210520,082642,447676528770985984,微信,10,10,.03,255
TL1229,20210520,082943,447677289047306240,微信,15,15,.04,255
tl20210105,20210520,083243,K520707592802009,微信,49,49,.1,200
TL1229,20210520,083248,447678064972574720,微信,10,10,.03,255
tl20210105,20210520,083641,447679040894840832,微信,3,3,.01,200
TL1229,20210520,083943,447679804962811904,微信,10,10,.03,255
TL1229,20210520,084541,447681307152789504,微信,10,10,.03,255
tl20210105,20210520,084544,447681320847192064,微信,15,15,.03,200
tl20210105,20210520,084546,447681328132698112,微信,10,10,.02,200
TL1229,20210520,085440,447683567542906880,微信,60,60,.15,255
TL1229,20210520,085719,447684236656029696,微信,10,10,.03,255
tl20210105,20210520,085936,447684809203691520,微信,2,2,0,200
TL1229,20210520,090148,447685361652248576,微信,30,30,.08,255
tl20210105,20210520,090342,447685840327192576,微信,10,10,.02,200
tl00108,20210520,090745,447686860151238656,微信,10,10,.03,255
TL1229,20210520,090749,447686877473714176,微信,10,10,.03,255
tl20210105,20210520,091014,447687484473389056,微信,8,8,.02,200
tl20210105,20210520,091016,447687493407256576,微信,25,25,.05,200
tl20210105,20210520,091019,447687505226805248,微信,8,8,.02,200
TL1229,20210520,091637,447689089981657088,微信,15,15,.04,255
TL1229,20210520,091839,447689602655629312,微信,38,38,.1,255
TL1229,20210520,092039,447690105397489664,微信,38,38,.1,255
tl20210105,20210520,092214,447690504716201984,微信,10,10,.02,200
tl20210105,20210520,092416,K520738514133760,微信,40,40,.08,200
TL1229,20210520,092607,447691480407781376,微信,12,12,.03,255
TL1229,20210520,092608,447691485302534144,微信,40,40,.1,255
TL1229,20210520,092755,447691935141638144,微信,20,20,.05,255
tl20210105,20210520,092939,447692373144416256,微信,22,22,.04,200
tl20210105,20210520,092939,447692373643538432,微信,2,2,0,200
TL1229,20210520,092940,447692375925239808,微信,45,45,.11,255
tl20210105,20210520,093108,K520742633759459,微信,28,28,.06,200
tl20210105,20210520,093258,447693205776674816,微信,33,33,.07,200
tl20210105,20210520,093627,447694085007650816,微信,20,20,.04,200
tl20210105,20210520,094233,447695617262399488,微信,25,25,.05,200
tl20210105,20210520,094411,447696030887882752,微信,57,57,.11,200
TL1229,20210520,094545,447696421323059200,微信,10,10,.03,255
TL1229,20210520,094546,447696427773898752,微信,12,12,.03,255
tl20210105,20210520,095422,447698591938293760,微信,15,15,.03,200
TL1229,20210520,095542,447698925427404800,微信,10,10,.03,255
tl20210105,20210520,095544,447698936106102784,微信,30,30,.06,200
TL1229,20210520,100044,447700193520693248,微信,30,30,.08,255
TL1229,20210520,100045,447700198058930176,微信,38,38,.1,255
TL1229,20210520,100224,447700611508252672,微信,25,25,.06,255
TL1229,20210520,100352,447700984184745984,微信,40,40,.1,255
TL1229,20210520,100533,447701405859098624,微信,28,28,.07,255
TL1229,20210520,100858,447702266060517376,微信,15,15,.04,255
TL1229,20210520,101148,447702980790890496,微信,30,30,.08,255
TL1229,20210520,101435,447703677947129856,微信,55,55,.14,255
tl20210105,20210520,101435,447703679373193216,微信,35,35,.07,200
tl20210105,20210520,101435,447703679356416000,微信,10,10,.02,200
TL1229,20210520,074212,447665330415513600,微信,10,10,.03,255
tl20210105,20210520,074802,447666800238047232,微信,10,10,.02,200
TL1229,20210520,074805,447666811092905984,微信,15,15,.04,255
tl20210105,20210520,074811,447666838402019328,微信,3,3,.01,200
TL1229,20210520,074813,447666843405824000,微信,27,27,.07,255
tl20210105,20210520,075944,447669745058885632,微信,59,59,.12,200
tl00108,20210520,080458,447671061567025152,微信,28,28,.07,255
TL1229,20210520,080505,447671089979240448,微信,15,15,.04,255
tl20210105,20210520,080525,447671172204376064,微信,8,8,.02,200
TL1229,20210520,080955,447672307698937856,微信,40,40,.1,255
TL1229,20210520,081455,447673563725213696,微信,30,30,.08,255
TL1229,20210520,081501,447673590522621952,微信,40,40,.1,255
tl20210105,20210520,081502,K520696979335265,微信,50,50,.1,200
TL1229,20210520,081927,447674705867747328,微信,10,10,.03,255
TL1229,20210520,081931,447674720879161344,微信,15,15,.04,255
tl20210105,20210520,082305,447675617696854016,微信,12,12,.02,200
tl20210105,20210520,082317,447675668548595712,微信,35,35,.07,200
tl20210105,20210520,082644,447676536723386368,微信,15,15,.03,200
TL1229,20210520,082644,447676537654521856,微信,10,10,.03,255
TL1229,20210520,082650,447676564821028864,微信,66,66,.17,255
tl20210105,20210520,082953,K520705897601900,微信,18,18,.04,200
TL1229,20210520,082955,447677337474740224,微信,28,28,.07,255
tl20210105,20210520,083255,447678094001352704,微信,41,41,.08,200
TL1229,20210520,083305,447678134052761600,微信,43,43,.11,255
tl20210105,20210520,083309,447678154453856256,微信,8,8,.02,200
TL1229,20210520,083706,447679146868125696,微信,35,35,.09,255
tl20210105,20210520,083948,447679824768315392,微信,10,10,.02,200
TL1229,20210520,084308,447680664220512256,微信,15,15,.04,255
tl20210105,20210520,084601,447681390476832768,微信,10,10,.02,200
tl20210105,20210520,085446,447683591970533376,微信,3,3,.01,200
tl20210105,20210520,085731,447684283342827520,微信,15,15,.03,200
TL1229,20210520,085946,447684850127515648,微信,10,10,.03,255
TL1229,20210520,090346,447685857540616192,微信,10,10,.03,255
tl20210105,20210520,090350,447685872493309952,微信,10,10,.02,200
TL1229,20210520,090550,447686378510921728,微信,72,72,.18,255
tl20210105,20210520,090758,447686914849157120,微信,10,10,.02,200
tl20210105,20210520,091020,447687510264164352,微信,10,10,.02,200
TL1229,20210520,092048,447690144089944064,微信,30,30,.08,255
TL1229,20210520,092219,447690526971179008,微信,28,28,.07,255
TL1229,20210520,092219,447690527919091712,微信,28,28,.07,255
tl20210105,20210520,092220,447690531740102656,微信,8,8,.02,200
tl20210105,20210520,092418,447691024671485952,微信,10,10,.02,200
tl20210105,20210520,092419,447691027393589248,微信,10,10,.02,200
tl20210105,20210520,092613,447691507867889664,微信,3,3,.01,200
tl20210105,20210520,092944,447692392136224768,微信,10,10,.02,200
tl20210105,20210520,092945,447692396179533824,微信,8,8,.02,200
TL1229,20210520,093113,447692764229709824,微信,2,2,.01,255
TL1229,20210520,093120,447692796966252544,微信,10,10,.03,255
tl20210105,20210520,093305,447693233991757824,微信,18,18,.04,200
TL1229,20210520,093450,447693670975320064,微信,10,10,.03,255
tl20210105,20210520,093633,447694096093196288,微信,16,16,.03,200
tl20210105,20210520,093638,447694128355782656,微信,3,3,.01,200
tl20210105,20210520,093638,447694130956251136,微信,68,68,.14,200
tl20210105,20210520,094050,K520748414841430,微信,34,34,.07,200
TL1229,20210520,094052,447695195978117120,微信,15,15,.04,255
tl20210105,20210520,094738,447696890992832512,微信,35,35,.07,200
tl20210105,20210520,094739,447696901042384896,微信,10,10,.02,200
TL1229,20210520,094928,447697359718887424,微信,10,10,.03,255
TL1229,20210520,094933,447697378207379456,微信,10,10,.03,255
TL1229,20210520,095123,447697837995372544,微信,10,10,.03,255
tl20210105,20210520,095303,447698261821403136,微信,15,15,.03,200
tl20210105,20210520,095549,K520757466243674,微信,59,59,.12,200
TL1229,20210520,095554,447698978246275072,微信,12,12,.03,255
TL1229,20210520,095731,447699385563525120,微信,38,38,.1,255
TL1229,20210520,095733,447699392064696320,微信,50,50,.13,255
TL1229,20210520,095738,447699411991834624,微信,25,25,.06,255
TL1229,20210520,095921,447699845036945408,微信,15,15,.04,255
TL1229,20210520,100356,447700998856421376,微信,23,23,.06,255
tl20210105,20210520,100900,447702273299886080,微信,33,33,.07,200
TL1229,20210520,101024,447702628406439936,微信,10,10,.03,255
TL1229,20210520,074815,447666854160019456,微信,30,30,.08,255
tl20210105,20210520,075445,447668491037487104,微信,10,10,.02,200
tl20210105,20210520,080002,447669819927212032,微信,10,10,.02,200
tl20210105,20210520,080005,447669830580744192,微信,21,21,.04,200
TL1229,20210520,080006,447669834137513984,微信,65,65,.17,255
TL1229,20210520,080532,447671201073770496,微信,15,15,.04,255
TL1229,20210520,081507,447673616602804224,微信,10,10,.03,255
tl20210105,20210520,081955,447674822343569408,微信,10,10,.02,200
TL1229,20210520,082318,447675673971830784,微信,10,10,.03,255
TL1229,20210520,082320,447675683534843904,微信,28,28,.07,255
TL1229,20210520,082325,447675702681841664,微信,10,10,.03,255
TL1229,20210520,082325,447675704611221504,微信,10,10,.03,255
tl20210105,20210520,082705,447676625231589376,微信,10,10,.02,200
tl20210105,20210520,083318,447678192533942272,微信,18,18,.04,200
TL1229,20210520,084315,447680694109122560,微信,15,15,.04,255
tl20210105,20210520,084316,447680698014019584,微信,10,10,.02,200
tl20210105,20210520,085457,447683640871923712,微信,8,8,.02,200
TL1229,20210520,090600,447686420248440832,微信,10,10,.03,255
TL1229,20210520,091221,447688016625709056,微信,20,20,.05,255
tl20210105,20210520,091223,K520731364323484,微信,28,28,.06,200
TL1229,20210520,091414,447688493446770688,微信,30,30,.08,255
tl20210105,20210520,091705,447689208000983040,微信,10,10,.02,200
tl20210105,20210520,091850,447689650588135424,微信,10,10,.02,200
TL1229,20210520,092225,447690550241177600,微信,15,15,.04,255
tl20210105,20210520,092230,447690573448261632,微信,10,10,.02,200
tl20210105,20210520,092237,447690601180999680,微信,16,16,.03,200
tl20210105,20210520,092419,K520738551548935,微信,15,15,.03,200
tl20210105,20210520,092419,447691029624958976,微信,45,45,.09,200
tl20210105,20210520,092615,447691516860477440,微信,20,20,.04,200
tl20210105,20210520,092620,447691535453827072,微信,10,10,.02,200
TL1229,20210520,092801,447691962052292608,微信,10,10,.03,255
TL1229,20210520,092801,447691962375254016,微信,20,20,.05,255
tl20210105,20210520,092805,447691979211190272,微信,46,46,.09,200
TL1229,20210520,093123,447692809305894912,微信,10,10,.03,255
TL1229,20210520,093130,447692835650318336,微信,10,10,.03,255
tl20210105,20210520,093308,447693248793456640,微信,8,8,.02,200
TL1229,20210520,093309,447693251284873216,微信,15,15,.04,255
tl20210105,20210520,093457,447693703724445696,微信,220,220,.44,200
tl20210105,20210520,094100,447695226890137600,微信,6,6,.01,200
tl20210105,20210520,094425,447696087854919680,微信,10,10,.02,200
tl20210105,20210520,094427,447696097061416960,微信,25,25,.05,200
tl20210105,20210520,094600,447696485047119872,微信,16,16,.03,200
tl20210105,20210520,094744,447696920239714304,微信,10,10,.02,200
tl20210105,20210520,094746,447696930985521152,微信,15,15,.03,200
tl20210105,20210520,095556,447698984680337408,微信,10,10,.02,200
tl20210105,20210520,095558,447698994679558144,微信,10,10,.02,200
tl20210105,20210520,095740,K520758554006042,微信,30,30,.06,200
TL1229,20210520,100240,447700648162275328,微信,10,10,.03,255
tl20210105,20210520,100241,447700684724023296,微信,18,18,.04,200
TL1229,20210520,100359,447701011242201088,微信,35,35,.09,255
TL1229,20210520,100540,447701433654751232,微信,10,10,.03,255
tl20210105,20210520,100542,447701443213570048,微信,8,8,.02,200
tl20210105,20210520,100545,447701458132709376,微信,10,10,.02,200
tl00108,20210520,100737,447701925340426240,微信,73,73,.19,255
TL1229,20210520,100737,447701926766489600,微信,55,55,.14,255
tl20210105,20210520,100902,447702284649672704,微信,22,22,.04,200
TL1229,20210520,100904,447702289645088768,微信,50,50,.13,255
TL1229,20210520,100906,447702300088905728,微信,10,10,.03,255
tl20210105,20210520,101032,447702658185998336,微信,10,10,.02,200
TL1229,20210520,101033,447702664708141056,微信,10,10,.03,255
tl20210105,20210520,101033,447702665135960064,微信,8,8,.02,200
TL1229,20210520,101159,447703024529092608,微信,85,85,.22,255
TL1229,20210520,101202,447703037632098304,微信,98,98,.25,255
TL1229,20210520,101203,447703041591521280,微信,28,28,.07,255
tl20210105,20210520,101327,447703393770450944,微信,8,8,.02,200
tl20210105,20210520,101331,447703411424276480,微信,10,10,.02,200
TL1229,20210520,074256,447665513895342080,微信,25,25,.06,255
tl20210105,20210520,074305,447665553942556672,微信,10,10,.02,200
TL1229,20210520,074307,447665562092089344,微信,15,15,.04,255
TL1229,20210520,074308,447665563912417280,微信,15,15,.04,255
tl20210105,20210520,074309,447665568815558656,微信,33,33,.07,200
TL1229,20210520,074844,447666974163251200,微信,30,30,.08,255
tl20210105,20210520,074852,447667009512845312,微信,40,40,.08,200
TL1229,20210520,081545,447673765173440512,微信,15,15,.04,255
tl20210105,20210520,081554,447673811390476288,微信,10,10,.02,200
TL1229,20210520,082725,447676708983451648,微信,30,30,.08,255
TL1229,20210520,082728,447676720819777536,微信,10,10,.03,255
TL1229,20210520,083025,447677464633454592,微信,10,10,.03,255
tl20210105,20210520,083331,447678244765609984,微信,10,10,.02,200
TL1229,20210520,083721,447679208604086272,微信,23,23,.06,255
tl20210105,20210520,084001,447679880888102912,微信,8,8,.02,200
TL1229,20210520,084003,447679889473843200,微信,10,10,.03,255
tl20210105,20210520,084328,447680748546994176,微信,3,3,.01,200
TL1229,20210520,084332,447680764674093056,微信,10,10,.03,255
tl20210105,20210520,084617,447681457283706880,微信,10,10,.02,200
TL1229,20210520,085210,447682937688469504,微信,15,15,.04,255
tl20210105,20210520,085219,447682976422866944,微信,33,33,.07,200
TL1229,20210520,085505,447683672329203712,微信,30,30,.08,255
TL1229,20210520,085515,447683713840230400,微信,24,24,.06,255
tl20210105,20210520,085959,K520723929577117,微信,46,46,.09,200
tl20210105,20210520,085959,447684906146639872,微信,25,25,.05,200
tl20210105,20210520,090005,447684931123720192,微信,10,10,.02,200
tl20210105,20210520,090006,447684936085581824,微信,10,10,.02,200
tl20210105,20210520,090354,447685892986679296,微信,35,35,.07,200
TL1229,20210520,090612,447686472232644608,微信,10,10,.03,255
tl20210105,20210520,090814,447686983145009152,微信,25,25,.05,200
TL1229,20210520,091226,447688038788411392,微信,15,15,.04,255
tl20210105,20210520,091430,K520732670661200,微信,30,30,.06,200
tl20210105,20210520,091431,447688562438877184,微信,10,10,.02,200
tl20210105,20210520,091707,447689218180558848,微信,25,25,.05,200
TL1229,20210520,091712,447689236752936960,微信,30,30,.08,255
TL1229,20210520,092057,447690183801614336,微信,15,15,.04,255
tl20210105,20210520,092104,447690213660864512,微信,8,8,.02,200
TL1229,20210520,092243,447690627160518656,微信,10,10,.03,255
tl20210105,20210520,092244,K520737595293663,微信,48,48,.1,200
TL1229,20210520,092624,447691554084925440,微信,30,30,.08,255
TL1229,20210520,092625,447691559684321280,微信,10,10,.03,255
tl20210105,20210520,092953,447692430115647488,微信,50,50,.1,200
TL1229,20210520,093131,447692839966257152,微信,61,61,.16,255
tl00108,20210520,093133,447692849004982272,微信,136,136,.35,255
TL1229,20210520,093504,447693732904218624,微信,20,20,.05,255
TL1229,20210520,094112,447695278979198976,微信,50,50,.13,255
TL1229,20210520,094247,447695674065858560,微信,10,10,.03,255
TL1229,20210520,094250,447695687235973120,微信,93,93,.24,255
tl20210105,20210520,094431,447696112781668352,微信,40,40,.08,200
tl20210105,20210520,094431,447696112714559488,微信,10,10,.02,200
tl20210105,20210520,094748,447696939835502592,微信,3,3,.01,200
tl20210105,20210520,094749,447696943966892032,微信,20,20,.04,200
tl00108,20210520,094752,447696955601891328,微信,25,25,.06,255
TL1229,20210520,094947,447697438416613376,微信,12,12,.03,255
TL1229,20210520,095605,447699021900591104,微信,30,30,.08,255
TL1229,20210520,095605,447699022538125312,微信,40,40,.1,255
tl00108,20210520,095936,447699907322359808,微信,2,2,.01,255
tl20210105,20210520,100246,447700704282062848,微信,8,8,.02,200
TL1229,20210520,100246,447700705179643904,微信,10,10,.03,255
TL1229,20210520,100557,447701506283319296,微信,30,30,.08,255
tl20210105,20210520,100747,447701966268444672,微信,8,8,.02,200
tl20210105,20210520,101036,447702678444486656,微信,10,10,.02,200
TL1229,20210520,101037,447702682567487488,微信,10,10,.03,255
tl20210105,20210520,101210,447703070880346112,微信,38,38,.08,200
tl20210105,20210520,101211,K520767276015875,微信,50,50,.1,200
TL1229,20210520,101332,447703402293276672,微信,38,38,.1,255
tl20210105,20210520,074922,447667132586307584,微信,22,22,.04,200
tl20210105,20210520,074932,447667175175270400,微信,8,8,.02,200
tl20210105,20210520,075514,447668610025697280,微信,8,8,.02,200
